jobId,title,companyName,companySize,industry,companyType,salaryMin,salaryMax,city,province,cityTier,education,experience,skills,welfare,publishDate,sourceUrl
SYN-0111,产品经理(技术方向),海康威视,5000人以上,安防/AI,上市公司,10,18,长沙,湖南,新一线,本科,1-3年,项目管理|SQL|需求分析|数据驱动|Jira|Axure,五险一金|年终奖|弹性工作|股票期权,2026-06-25,https://synthetic.dataset/111
SYN-0112,iOS开发工程师,OPPO,5000人以上,消费电子,民营,10,18,南京,江苏,新一线,本科,3-5年,Swift|CocoaPods|iOS|Xcode|Objective-C,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-05-20,https://synthetic.dataset/112
SYN-0113,C++开发工程师,鹰角网络,500-1000人,游戏/互联网,民营,15,25,成都,四川,新一线,硕士,应届,C++|Qt|CMake|TCP/IP|多线程|STL,五险一金|年终奖|弹性工作|餐补,2026-06-25,https://synthetic.dataset/113
SYN-0114,数据分析师,理想汽车,2000-5000人,新能源汽车,上市公司,25,45,大连,辽宁,二线,本科,1-3年,Excel|Seaborn|Spark SQL|Matplotlib,五险一金|年终奖|补充商业保险,2026-07-17,https://synthetic.dataset/114
SYN-0115,UI/UX设计师,荣耀,2000-5000人,消费电子,民营,10,20,成都,四川,新一线,本科,应届,Figma|After Effects|用户体验|Illustrator|UI设计,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-04-10,https://synthetic.dataset/115
SYN-0116,Android开发工程师,京东,5000人以上,互联网/电商,上市公司,10,20,西安,陕西,新一线,本科,应届,Java|Retrofit|SQLite|Kotlin|Android|Gradle,五险一金|年终奖,2026-07-17,https://synthetic.dataset/116
SYN-0117,数据分析师,莉莉丝,1000-2000人,游戏/互联网,民营,18,35,苏州,江苏,新一线,本科,1-3年,Excel|SQL|统计学,五险一金|年终奖|股票期权,2026-05-02,https://synthetic.dataset/117
SYN-0118,区块链开发工程师,字节跳动(成都),1000-3000人,互联网/IT,民营,40,70,杭州,浙江,新一线,本科,5-10年,Go|Solidity|Rust,五险一金|年终奖|弹性工作|股票期权,2026-05-18,https://synthetic.dataset/118
SYN-0119,嵌入式软件开发,奇安信,2000-5000人,网络安全,上市公司,18,35,合肥,安徽,二线,本科,1-3年,C++|C|ARM|I2C/SPI|FreeRTOS,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-03,https://synthetic.dataset/119
SYN-0120,区块链开发工程师,网易,5000人以上,互联网/游戏,上市公司,25,50,济南,山东,二线,博士,1-3年,Ethereum|Rust|Hyperledger|Solidity,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-06-08,https://synthetic.dataset/120
SYN-0121,UI/UX设计师,大华股份,5000人以上,安防/AI,上市公司,9,16,成都,四川,新一线,本科,应届,C4D|UI设计|Figma,五险一金|年终奖|股票期权|带薪年假,2026-07-02,https://synthetic.dataset/121
SYN-0122,测试开发工程师,鹰角网络,500-1000人,游戏/互联网,民营,10,18,西安,陕西,新一线,本科,1-3年,JMeter|Java|Postman|Pytest|Python,五险一金|年终奖|带薪年假|弹性工作,2026-06-27,https://synthetic.dataset/122
SYN-0123,网络安全工程师,滴滴出行,5000人以上,互联网/出行,民营,10,18,厦门,福建,二线,本科,3-5年,Wireshark|防火墙|Burp Suite|密码学|Kali Linux|Python,五险一金|年终奖|带薪年假|弹性工作,2026-06-17,https://synthetic.dataset/123
SYN-0124,数据仓库工程师,大疆创新,5000人以上,硬件/无人机,民营,15,30,厦门,福建,二线,本科,1-3年,ETL|SQL|数据治理|Spark SQL|Python,五险一金|年终奖|带薪年假|弹性工作,2026-07-13,https://synthetic.dataset/124
SYN-0125,产品经理(技术方向),理想汽车,2000-5000人,新能源汽车,上市公司,25,45,长沙,湖南,新一线,本科,5-10年,项目管理|敏捷开发|Axure|SQL|竞品分析,五险一金|年终奖|弹性工作,2026-07-20,https://synthetic.dataset/125
SYN-0126,数据仓库工程师,滴滴出行,5000人以上,互联网/出行,民营,10,18,重庆,重庆,新一线,本科,1-3年,数据建模|数据治理|Hadoop|Python|ETL,五险一金|年终奖|股票期权|带薪年假,2026-05-23,https://synthetic.dataset/126
SYN-0127,测试开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,40,70,郑州,河南,二线,本科,1-3年,Appium|Python|Java|Postman|Git|JMeter,五险一金|年终奖|带薪年假|弹性工作,2026-05-01,https://synthetic.dataset/127
SYN-0128,推荐系统工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,10,18,郑州,河南,二线,硕士,3-5年,Jaccard|排序|协同过滤|推荐算法,五险一金|年终奖,2026-05-22,https://synthetic.dataset/128
SYN-0129,测试开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,35,60,天津,天津,新一线,本科,1-3年,Pytest|Postman|Git|Selenium,五险一金|年终奖|补充商业保险,2026-05-04,https://synthetic.dataset/129
SYN-0130,Android开发工程师,阿里巴巴,5000人以上,互联网/IT,上市公司,30,55,厦门,福建,二线,硕士,5-10年,Jetpack|Flutter|SQLite,五险一金|年终奖|弹性工作|股票期权,2026-06-23,https://synthetic.dataset/130
SYN-0131,iOS开发工程师,OPPO,5000人以上,消费电子,民营,16,28,深圳,广东,一线,本科,1-3年,Git|Swift|Xcode|Combine,五险一金|年终奖|带薪年假|弹性工作,2026-04-18,https://synthetic.dataset/131
SYN-0132,算法工程师(NLP/CV),中兴通讯,5000人以上,通信/IT,上市公司,9,16,重庆,重庆,新一线,硕士,3-5年,TensorFlow|NLP|PyTorch|模型部署,五险一金|年终奖|弹性工作|餐补,2026-04-12,https://synthetic.dataset/132
SYN-0133,运维开发工程师,海康威视,5000人以上,安防/AI,上市公司,10,20,天津,天津,新一线,本科,应届,Go|Ansible|Nginx,五险一金|年终奖|弹性工作|餐补,2026-07-25,https://synthetic.dataset/133
SYN-0134,运维开发工程师,比亚迪,5000人以上,新能源汽车,上市公司,10,18,广州,广东,一线,大专,1-3年,Shell|GitOps|Terraform|Go|Ansible|Prometheus,五险一金|年终奖|股票期权,2026-05-14,https://synthetic.dataset/134
SYN-0135,Python开发工程师,vivo,5000人以上,消费电子,民营,20,40,深圳,广东,一线,博士,3-5年,Flask|Redis|MySQL|Celery,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-28,https://synthetic.dataset/135
SYN-0136,大数据开发工程师,京东,5000人以上,互联网/电商,上市公司,10,20,武汉,湖北,新一线,大专,3-5年,Scala|Java|Spark|Flink|HDFS,五险一金|年终奖|股票期权,2026-05-06,https://synthetic.dataset/136
SYN-0137,推荐系统工程师,中科创达,2000-5000人,软件外包/IoT,上市公司,6,12,长沙,湖南,新一线,硕士,1-3年,Python|推荐算法|Spark,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-20,https://synthetic.dataset/137
SYN-0138,区块链开发工程师,阿里巴巴,5000人以上,互联网/IT,上市公司,25,45,大连,辽宁,二线,本科,3-5年,Hyperledger|Rust|共识算法|Solidity,五险一金|年终奖,2026-05-15,https://synthetic.dataset/138
SYN-0139,区块链开发工程师,比亚迪,5000人以上,新能源汽车,上市公司,40,70,郑州,河南,二线,硕士,3-5年,DeFi|Web3.js|Node.js|智能合约,五险一金|年终奖|股票期权,2026-06-17,https://synthetic.dataset/139
SYN-0140,Go后端开发工程师,海康威视,5000人以上,安防/AI,上市公司,12,22,长沙,湖南,新一线,本科,5-10年,Linux|MySQL|gRPC|Go|Kubernetes,五险一金|年终奖|补充商业保险,2026-07-28,https://synthetic.dataset/140
SYN-0141,UI/UX设计师,中科创达,2000-5000人,软件外包/IoT,上市公司,35,60,南京,江苏,新一线,本科,1-3年,Photoshop|Adobe XD|After Effects|Illustrator|UI设计,五险一金|年终奖|弹性工作|餐补,2026-06-16,https://synthetic.dataset/141
SYN-0142,前端开发工程师,阿里巴巴,5000人以上,互联网/IT,上市公司,18,35,苏州,江苏,新一线,硕士,5-10年,ECharts|HTML|JavaScript|Vite,五险一金|年终奖|补充商业保险,2026-07-20,https://synthetic.dataset/142
SYN-0143,算法工程师(NLP/CV),小米集团,5000人以上,消费电子/互联网,上市公司,14,24,大连,辽宁,二线,硕士,1-3年,OpenCV|Scikit-learn|Transformer|PyTorch,五险一金|年终奖,2026-07-02,https://synthetic.dataset/143
SYN-0144,数据仓库工程师,大华股份,5000人以上,安防/AI,上市公司,20,40,武汉,湖北,新一线,本科,3-5年,ClickHouse|Python|Hadoop,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-27,https://synthetic.dataset/144
SYN-0145,推荐系统工程师,中科创达,2000-5000人,软件外包/IoT,上市公司,12,20,深圳,广东,一线,硕士,1-3年,Jaccard|召回|排序|协同过滤|TensorFlow,五险一金|年终奖|弹性工作|股票期权,2026-07-17,https://synthetic.dataset/145
SYN-0146,Python开发工程师,腾讯,5000人以上,互联网/IT,上市公司,25,45,上海,上海,一线,本科,5-10年,Flask|FastAPI|Celery|Linux|MongoDB|Docker,五险一金|年终奖|股票期权,2026-07-20,https://synthetic.dataset/146
SYN-0147,运维开发工程师,蚂蚁集团,5000人以上,互联网金融,民营,30,55,长沙,湖南,新一线,大专,应届,Prometheus|Ansible|Shell|Nginx|Python|Docker,五险一金|年终奖|带薪年假|弹性工作,2026-04-14,https://synthetic.dataset/147
SYN-0148,算法工程师(NLP/CV),深信服,2000-5000人,网络安全,上市公司,20,35,北京,北京,一线,本科,应届,Python|深度学习|PyTorch|OpenCV,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-05,https://synthetic.dataset/148
SYN-0149,Python开发工程师,寒武纪,500-1000人,人工智能/芯片,上市公司,6,12,宁波,浙江,二线,本科,3-5年,Redis|Docker|Flask|MySQL|Celery|Django,五险一金|年终奖|股票期权|带薪年假,2026-07-28,https://synthetic.dataset/149
SYN-0150,C++开发工程师,华为,5000人以上,通信/IT,民营,8,14,青岛,山东,二线,硕士,应届,多线程|Qt|CMake|STL|Linux|Git,五险一金|年终奖|带薪年假|弹性工作,2026-06-22,https://synthetic.dataset/150
SYN-0151,推荐系统工程师,地平线,500-1000人,人工智能/芯片,民营,20,35,厦门,福建,二线,硕士,3-5年,Spark|推荐算法|召回|Jaccard|TensorFlow,五险一金|年终奖|弹性工作|餐补,2026-06-16,https://synthetic.dataset/151
SYN-0152,数据仓库工程师,米哈游,2000-5000人,游戏/互联网,民营,35,60,西安,陕西,新一线,本科,1-3年,ClickHouse|ETL|Spark SQL|Hadoop|SQL|数据治理,五险一金|年终奖|弹性工作,2026-06-15,https://synthetic.dataset/152
SYN-0153,区块链开发工程师,地平线,500-1000人,人工智能/芯片,民营,20,35,武汉,湖北,新一线,硕士,应届,Ethereum|Go|智能合约|Node.js|Solidity,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-05-21,https://synthetic.dataset/153
SYN-0154,Python开发工程师,旷视科技,500-1000人,人工智能,民营,25,45,深圳,广东,一线,大专,5-10年,Flask|Python|Celery,五险一金|年终奖|股票期权|带薪年假,2026-07-16,https://synthetic.dataset/154
SYN-0155,算法工程师(NLP/CV),科大讯飞,2000-5000人,人工智能,上市公司,10,18,长沙,湖南,新一线,硕士,1-3年,BERT|Python|PyTorch|NLP,五险一金|年终奖|股票期权,2026-04-27,https://synthetic.dataset/155
SYN-0156,区块链开发工程师,大疆创新,5000人以上,硬件/无人机,民营,6,12,成都,四川,新一线,本科,1-3年,Web3.js|Go|DeFi|Ethereum|智能合约,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-05,https://synthetic.dataset/156
SYN-0157,网络安全工程师,vivo,5000人以上,消费电子,民营,8,14,西安,陕西,新一线,本科,1-3年,渗透测试|防火墙|IDS/IPS|Wireshark,五险一金|年终奖|带薪年假|弹性工作,2026-06-19,https://synthetic.dataset/157
SYN-0158,Android开发工程师,科大讯飞,2000-5000人,人工智能,上市公司,25,50,济南,山东,二线,本科,5-10年,Java|MVP/MVVM|Flutter|SQLite|Gradle,五险一金|年终奖|弹性工作|餐补,2026-06-08,https://synthetic.dataset/158
SYN-0159,大数据开发工程师,字节跳动,5000人以上,互联网/IT,民营,20,35,苏州,江苏,新一线,本科,5-10年,Flink|Hadoop|Scala|HDFS|Hive,五险一金|年终奖|弹性工作|股票期权,2026-04-22,https://synthetic.dataset/159
SYN-0160,网络安全工程师,网易,5000人以上,互联网/游戏,上市公司,25,50,重庆,重庆,新一线,本科,5-10年,Kali Linux|防火墙|SIEM|OWASP|密码学,五险一金|年终奖|弹性工作|股票期权,2026-05-16,https://synthetic.dataset/160
SYN-0161,网络安全工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,30,55,济南,山东,二线,大专,5-10年,OWASP|Burp Suite|密码学|SIEM|防火墙|Wireshark,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-17,https://synthetic.dataset/161
SYN-0162,前端开发工程师,莉莉丝,1000-2000人,游戏/互联网,民营,30,55,宁波,浙江,二线,本科,1-3年,ECharts|Node.js|Vue|TypeScript,五险一金|年终奖|带薪年假|弹性工作,2026-07-04,https://synthetic.dataset/162
SYN-0163,运维开发工程师,商汤科技,1000-2000人,人工智能,民营,16,28,厦门,福建,二线,本科,应届,Shell|Docker|Nginx,五险一金|年终奖|弹性工作|餐补,2026-04-18,https://synthetic.dataset/163
SYN-0164,算法工程师(NLP/CV),小鹏汽车,2000-5000人,新能源汽车,上市公司,6,12,北京,北京,一线,博士,5-10年,模型部署|TensorFlow|Python|NLP,五险一金|年终奖|带薪年假|弹性工作,2026-04-18,https://synthetic.dataset/164
SYN-0165,前端开发工程师,华为,5000人以上,通信/IT,民营,14,24,厦门,福建,二线,本科,1-3年,Vue|Webpack|HTML|React,五险一金|年终奖|弹性工作|餐补,2026-07-13,https://synthetic.dataset/165
SYN-0166,数据仓库工程师,京东,5000人以上,互联网/电商,上市公司,15,25,杭州,浙江,新一线,本科,1-3年,Python|Spark SQL|Flink|ClickHouse|SQL|ETL,五险一金|年终奖|补充商业保险,2026-07-22,https://synthetic.dataset/166
SYN-0167,UI/UX设计师,中兴通讯,5000人以上,通信/IT,上市公司,18,35,大连,辽宁,二线,本科,3-5年,用户体验|Adobe XD|Illustrator|Sketch|UI设计|Figma,五险一金|年终奖,2026-07-20,https://synthetic.dataset/167
SYN-0168,数据分析师,阿里巴巴,5000人以上,互联网/IT,上市公司,40,70,武汉,湖北,新一线,本科,1-3年,Seaborn|Python|NumPy,五险一金|年终奖,2026-07-15,https://synthetic.dataset/168
SYN-0169,数据仓库工程师,旷视科技,500-1000人,人工智能,民营,25,50,武汉,湖北,新一线,本科,3-5年,Flink|ETL|Python|Hive|Spark SQL,五险一金|年终奖|股票期权,2026-05-14,https://synthetic.dataset/169
SYN-0170,大数据开发工程师,蚂蚁集团,5000人以上,互联网金融,民营,15,25,上海,上海,一线,大专,1-3年,Java|ClickHouse|Hadoop|Hive|HDFS|Kafka,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-23,https://synthetic.dataset/170
SYN-0171,UI/UX设计师,比亚迪,5000人以上,新能源汽车,上市公司,15,25,杭州,浙江,新一线,大专,5-10年,Photoshop|UI设计|Illustrator|交互设计|用户体验|Sketch,五险一金|年终奖|弹性工作|餐补,2026-04-18,https://synthetic.dataset/171
SYN-0172,UI/UX设计师,比亚迪,5000人以上,新能源汽车,上市公司,12,20,大连,辽宁,二线,硕士,3-5年,Illustrator|Photoshop|用户体验|After Effects,五险一金|年终奖|弹性工作,2026-07-28,https://synthetic.dataset/172
SYN-0173,前端开发工程师,莉莉丝,1000-2000人,游戏/互联网,民营,20,35,大连,辽宁,二线,大专,1-3年,ECharts|JavaScript|TypeScript|Vite|CSS|HTML,五险一金|年终奖|弹性工作|股票期权,2026-07-07,https://synthetic.dataset/173
SYN-0174,算法工程师(NLP/CV),SHEIN,5000人以上,互联网/电商,民营,12,22,北京,北京,一线,硕士,3-5年,NLP|模型部署|Transformer|TensorFlow|OpenCV|PyTorch,五险一金|年终奖|补充商业保险,2026-07-15,https://synthetic.dataset/174
SYN-0175,测试开发工程师,中兴通讯,5000人以上,通信/IT,上市公司,25,50,重庆,重庆,新一线,本科,1-3年,Jenkins|Java|自动化测试|Git|Selenium|Pytest,五险一金|年终奖|带薪年假|弹性工作,2026-06-14,https://synthetic.dataset/175
SYN-0176,运维开发工程师,腾讯,5000人以上,互联网/IT,上市公司,20,35,南京,江苏,新一线,大专,1-3年,Ansible|Docker|Kubernetes|GitOps|Go|Shell,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-05-16,https://synthetic.dataset/176
SYN-0177,DevOps运维工程师,海康威视,5000人以上,安防/AI,上市公司,16,28,西安,陕西,新一线,本科,5-10年,Terraform|Kubernetes|Prometheus|Grafana,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-06,https://synthetic.dataset/177
SYN-0178,Python开发工程师,中兴通讯,5000人以上,通信/IT,上市公司,8,15,青岛,山东,二线,本科,1-3年,Docker|Flask|MySQL,五险一金|年终奖|弹性工作,2026-05-01,https://synthetic.dataset/178
SYN-0179,嵌入式软件开发,商汤科技,1000-2000人,人工智能,民营,40,70,郑州,河南,二线,大专,1-3年,I2C/SPI|C|PCB|Linux|MCU|ARM,五险一金|年终奖,2026-04-17,https://synthetic.dataset/179
SYN-0180,数据仓库工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,14,24,重庆,重庆,新一线,本科,3-5年,Hive|数据治理|Spark SQL|Python,五险一金|年终奖|弹性工作|股票期权,2026-06-27,https://synthetic.dataset/180
SYN-0181,大数据开发工程师,米哈游,2000-5000人,游戏/互联网,民营,12,20,苏州,江苏,新一线,本科,3-5年,Scala|Kafka|Java|Hive|HDFS|Hadoop,五险一金|年终奖,2026-04-13,https://synthetic.dataset/181
SYN-0182,产品经理(技术方向),鹰角网络,500-1000人,游戏/互联网,民营,6,12,大连,辽宁,二线,本科,1-3年,Axure|PRD|Jira|SQL,五险一金|年终奖|带薪年假|弹性工作,2026-04-17,https://synthetic.dataset/182
SYN-0183,数据分析师,腾讯,5000人以上,互联网/IT,上市公司,20,35,武汉,湖北,新一线,本科,5-10年,SQL|Tableau|Python,五险一金|年终奖|股票期权,2026-06-01,https://synthetic.dataset/183
SYN-0184,运维开发工程师,商汤科技,1000-2000人,人工智能,民营,20,40,杭州,浙江,新一线,本科,1-3年,Prometheus|Kubernetes|Nginx|Terraform,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-13,https://synthetic.dataset/184
SYN-0185,前端开发工程师,快手,2000-5000人,互联网/短视频,民营,12,22,青岛,山东,二线,本科,1-3年,React|TypeScript|HTML|CSS|Webpack|Vite,五险一金|年终奖|股票期权|带薪年假,2026-06-01,https://synthetic.dataset/185
SYN-0186,网络安全工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,30,55,厦门,福建,二线,本科,1-3年,Python|IDS/IPS|密码学|Wireshark|防火墙|OWASP,五险一金|年终奖|弹性工作|股票期权,2026-04-03,https://synthetic.dataset/186
SYN-0187,C++开发工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,8,14,苏州,江苏,新一线,硕士,5-10年,STL|Docker|C++|Boost|Linux,五险一金|年终奖|带薪年假|弹性工作,2026-06-04,https://synthetic.dataset/187
SYN-0188,前端开发工程师,快手,2000-5000人,互联网/短视频,民营,30,55,成都,四川,新一线,本科,5-10年,TypeScript|JavaScript|ECharts|Vue|CSS|Node.js,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-06-28,https://synthetic.dataset/188
SYN-0189,Java开发工程师,鹰角网络,500-1000人,游戏/互联网,民营,10,18,重庆,重庆,新一线,大专,5-10年,Git|Linux|MyBatis|Docker,五险一金|年终奖|股票期权|带薪年假,2026-05-05,https://synthetic.dataset/189
SYN-0190,算法工程师(NLP/CV),Momenta,200-500人,人工智能/自动驾驶,外商独资,10,18,西安,陕西,新一线,博士,3-5年,Transformer|OpenCV|模型部署|PyTorch,五险一金|年终奖|弹性工作|餐补,2026-04-12,https://synthetic.dataset/190
SYN-0191,数据分析师,地平线,500-1000人,人工智能/芯片,民营,15,30,厦门,福建,二线,本科,应届,SQL|Pandas|Tableau|Python|NumPy|Spark SQL,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-26,https://synthetic.dataset/191
SYN-0192,网络安全工程师,SHEIN,5000人以上,互联网/电商,民营,10,20,长沙,湖南,新一线,本科,应届,SIEM|Burp Suite|渗透测试|IDS/IPS|Kali Linux,五险一金|年终奖|股票期权|带薪年假,2026-06-10,https://synthetic.dataset/192
SYN-0193,运维开发工程师,OPPO,5000人以上,消费电子,民营,20,35,南京,江苏,新一线,本科,5-10年,Terraform|Go|Kubernetes|Ansible|Nginx|GitOps,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-04-24,https://synthetic.dataset/193
SYN-0194,iOS开发工程师,小鹏汽车,2000-5000人,新能源汽车,上市公司,14,24,郑州,河南,二线,大专,1-3年,Objective-C|SwiftUI|UIKit|Combine|Xcode|Swift,五险一金|年终奖|股票期权|带薪年假,2026-07-03,https://synthetic.dataset/194
SYN-0195,推荐系统工程师,理想汽车,2000-5000人,新能源汽车,上市公司,30,55,厦门,福建,二线,硕士,5-10年,召回|Python|Jaccard|DNN|推荐算法|协同过滤,五险一金|年终奖|弹性工作,2026-04-25,https://synthetic.dataset/195
SYN-0196,测试开发工程师,寒武纪,500-1000人,人工智能/芯片,上市公司,35,60,成都,四川,新一线,大专,1-3年,Postman|Git|Java|Python|Pytest|Selenium,五险一金|年终奖|弹性工作|股票期权,2026-05-15,https://synthetic.dataset/196
SYN-0197,产品经理(技术方向),莉莉丝,1000-2000人,游戏/互联网,民营,10,20,郑州,河南,二线,大专,1-3年,需求分析|PRD|Axure|数据驱动|竞品分析,五险一金|年终奖|弹性工作,2026-04-27,https://synthetic.dataset/197
SYN-0198,测试开发工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,15,30,重庆,重庆,新一线,本科,5-10年,Postman|Jenkins|Java|JMeter|自动化测试|Git,五险一金|年终奖|带薪年假|弹性工作,2026-04-10,https://synthetic.dataset/198
SYN-0199,Go后端开发工程师,腾讯,5000人以上,互联网/IT,上市公司,15,25,北京,北京,一线,本科,1-3年,Kafka|gRPC|PostgreSQL|Linux,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-15,https://synthetic.dataset/199
SYN-0200,产品经理(技术方向),旷视科技,500-1000人,人工智能,民营,12,20,成都,四川,新一线,本科,5-10年,用户研究|竞品分析|PRD,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-13,https://synthetic.dataset/200
SYN-0201,iOS开发工程师,字节跳动,5000人以上,互联网/IT,民营,35,60,武汉,湖北,新一线,大专,1-3年,CocoaPods|Objective-C|Xcode,五险一金|年终奖|带薪年假|弹性工作,2026-05-15,https://synthetic.dataset/201
SYN-0202,大数据开发工程师,网易,5000人以上,互联网/游戏,上市公司,40,70,厦门,福建,二线,大专,3-5年,Scala|HBase|Spark|Hive|Java|Kafka,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-05-27,https://synthetic.dataset/202
SYN-0203,推荐系统工程师,蚂蚁集团,5000人以上,互联网金融,民营,8,14,宁波,浙江,二线,硕士,3-5年,Spark|推荐算法|TensorFlow,五险一金|年终奖|股票期权,2026-06-23,https://synthetic.dataset/203
SYN-0204,嵌入式软件开发,哔哩哔哩,2000-5000人,互联网/视频,上市公司,10,20,苏州,江苏,新一线,本科,应届,MCU|RTOS|I2C/SPI|FreeRTOS|Linux|C++,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-05-16,https://synthetic.dataset/204
SYN-0205,C++开发工程师,字节跳动(成都),1000-3000人,互联网/IT,民营,40,70,成都,四川,新一线,本科,5-10年,CMake|C++|TCP/IP,五险一金|年终奖|股票期权,2026-05-27,https://synthetic.dataset/205
SYN-0206,数据仓库工程师,鹰角网络,500-1000人,游戏/互联网,民营,25,45,青岛,山东,二线,大专,5-10年,Hadoop|数据治理|Spark SQL|SQL|数据建模|ClickHouse,五险一金|年终奖|弹性工作|股票期权,2026-06-02,https://synthetic.dataset/206
SYN-0207,数据分析师,Momenta,200-500人,人工智能/自动驾驶,外商独资,16,28,大连,辽宁,二线,硕士,3-5年,Spark SQL|统计学|SQL|Tableau|Python|Pandas,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-18,https://synthetic.dataset/207
SYN-0208,网络安全工程师,腾讯,5000人以上,互联网/IT,上市公司,12,22,大连,辽宁,二线,本科,5-10年,防火墙|Wireshark|渗透测试|IDS/IPS,五险一金|年终奖|带薪年假|弹性工作,2026-04-15,https://synthetic.dataset/208
SYN-0209,数据分析师,网易,5000人以上,互联网/游戏,上市公司,40,70,武汉,湖北,新一线,本科,1-3年,Pandas|统计学|NumPy|Matplotlib|SQL|Python,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-06-18,https://synthetic.dataset/209
SYN-0210,推荐系统工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,20,40,大连,辽宁,二线,硕士,3-5年,排序|推荐算法|TensorFlow|DNN|Spark,五险一金|年终奖,2026-06-28,https://synthetic.dataset/210
SYN-0211,C++开发工程师,快手,2000-5000人,互联网/短视频,民营,18,35,南京,江苏,新一线,硕士,1-3年,TCP/IP|Boost|Git|CMake|Linux|Qt,五险一金|年终奖|弹性工作|餐补,2026-04-21,https://synthetic.dataset/211
SYN-0212,产品经理(技术方向),京东,5000人以上,互联网/电商,上市公司,16,28,青岛,山东,二线,硕士,3-5年,SQL|需求分析|Axure|用户研究|竞品分析|数据驱动,五险一金|年终奖|弹性工作,2026-07-07,https://synthetic.dataset/212
SYN-0213,iOS开发工程师,蔚来汽车,5000人以上,新能源汽车,上市公司,20,40,厦门,福建,二线,大专,3-5年,CocoaPods|Objective-C|Git|CoreData|Combine,五险一金|年终奖,2026-04-04,https://synthetic.dataset/213
SYN-0214,Java开发工程师,小鹏汽车,2000-5000人,新能源汽车,上市公司,16,28,深圳,广东,一线,本科,5-10年,Kafka|MySQL|MyBatis,五险一金|年终奖|补充商业保险,2026-05-28,https://synthetic.dataset/214
SYN-0215,前端开发工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,9,16,天津,天津,新一线,本科,1-3年,JavaScript|Webpack|CSS|HTML,五险一金|年终奖|弹性工作|股票期权,2026-07-21,https://synthetic.dataset/215
SYN-0216,Go后端开发工程师,京东,5000人以上,互联网/电商,上市公司,10,18,北京,北京,一线,本科,5-10年,PostgreSQL|MySQL|Linux|Go,五险一金|年终奖,2026-06-27,https://synthetic.dataset/216
SYN-0217,UI/UX设计师,网易,5000人以上,互联网/游戏,上市公司,18,35,杭州,浙江,新一线,本科,1-3年,Sketch|UI设计|C4D|Adobe XD|交互设计|用户体验,五险一金|年终奖|股票期权,2026-07-25,https://synthetic.dataset/217
SYN-0218,C++开发工程师,快手,2000-5000人,互联网/短视频,民营,6,12,广州,广东,一线,博士,应届,TCP/IP|CMake|Linux|多线程,五险一金|年终奖|股票期权,2026-07-20,https://synthetic.dataset/218
SYN-0219,iOS开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,12,22,广州,广东,一线,本科,3-5年,Xcode|CoreData|Combine|CocoaPods|Swift|Git,五险一金|年终奖|补充商业保险,2026-04-08,https://synthetic.dataset/219
SYN-0220,推荐系统工程师,海康威视,5000人以上,安防/AI,上市公司,6,12,济南,山东,二线,硕士,3-5年,Spark|召回|排序|Jaccard|DNN,五险一金|年终奖|补充商业保险,2026-04-26,https://synthetic.dataset/220
SYN-0221,区块链开发工程师,寒武纪,500-1000人,人工智能/芯片,上市公司,25,45,苏州,江苏,新一线,本科,3-5年,Node.js|Solidity|DeFi,五险一金|年终奖|带薪年假|弹性工作,2026-05-13,https://synthetic.dataset/221
